id,topic_id,text,type,effectiveness
74f6470a2654,550B399B17B3,All student should participate in some form of community service. ,Position,Adequate
ce495e4f201a,551BD9A8F311,I would like to argue in favor of keeping the Electoral College. ,Position,Adequate
a8f149511d50,5526ABFE6934,"I believe it would be a good idea to keep it, I mean why would you change something that still works?  Now unless you want to make it a better process it should stay the way it is. ",Position,Effective
e2082c8b5751,552E2FEC5EFA,I think the United States of America should change or abolish the Electoral College ,Position,Adequate
f66464546969,55362AC14974,I think that the Electoral College is not fair to American's. We all need to be able to select as who we want as the president of the United States. ,Position,Effective
d615041a652b,5553B03E281F,"With all do respect i dont think having the electoral college is a proper way to nominate a president, or any senate for our country. ",Position,Adequate
645c6e774584,558299F3D69E,I think i would vote to do community service ,Position,Adequate
b910b2da3b6b,55D932D37D19,With the popular vote people are actually getting what they voted for. ,Position,Adequate
858a9014fced,563F7AD6C619,I propose that we shall keep the Electoral college in order to keep things fair amoung the country. ,Position,Adequate
4665b8aafd78,5658A5617BA5,I think students should be required to take a position on whether students should be required to perform community service ,Position,Ineffective
eded865267ef,5662D458F65C,I think that YES our school needs to do community services ,Position,Effective
2c1e47a3e611,5690C4B1DE7E,Student's will greatly benefit from being able to attend classes from home ,Position,Adequate
8b7bb0a335ff,5694D233EAF6,The Electoral College is flawed to the point where the most logical way to vote would be to base presidental elections off of popular votes. ,Position,Effective
527c34d8bef9,569CBA2B3B8F,Im in favor of changing to election by popular vote for the president of the United States for a couple of reasons ,Position,Adequate
4e467d9a5d26,56AC4BE71C2F,I think in my opinion students should do that and work from home ,Position,Adequate
464ead2451cc,56CE93447F80,Dear senator I am arguing to you in favor of keeping the Electoral College for the voting process of the president. ,Position,Adequate
84df8c931d56,56EE0E1D79CB,I think handling elections by popular votes is a much more resonable way of dealing with election. ,Position,Adequate
e91d2220446a,571BE3159B48,Policy 2 would be better because if you can have cell phones out during school it is distracting you from what you are learning. ,Position,Adequate
34b98386dc46,5729D5AE055C,I would want to keep the Electoral College ,Position,Effective
8bffd7f49d6c,575107B10B0B,The electoral college should be disbanded and reiterized by popular vote ,Position,Adequate
b8ee5882540c,5773EED58DF2,I belive the electoral college should be abolished as a process over all. ,Position,Effective
db13cf6812a8,57807B412545,There are alot reasons to keep our the despised method of choosing the President. ,Position,Adequate
47d02e7baf45,578F55185BA7,I would try to do better in school so I would be able to play sports. ,Position,Ineffective
d8e2bd98ca3e,57B41EC7CB9A,I think the electoral college is a fantastic method of electing the United States of America's president ,Position,Adequate
37af458f9103,57B68E9AEF5E,I think we should get a new system as well ,Position,Adequate
b9bf738b2edb,5816C1DCD336,I am not in favor of the electoral college ,Position,Adequate
6108e8bcbf59,584D358FE757,The idea of driverless cars is impractical and shouldn't be taken seriously. ,Position,Effective
9817d18badf2,58621C689C7B,I think you should use policy 1. allow students to bring phones to school and use them during lunch periods and other free times as long as the phones are turned off during class time ,Position,Adequate
dbcffad52d0e,588CDD2F40C4,I think that driverless cars should continue to be developed ,Position,Adequate
995146c4671d,58CE20CD7539,"Community service, i believe, is a great way to help people who need assistants and it helps us become better people ",Position,Adequate
e404cdade3b1,58DA41AD8D5D,I don't think we should do community service ,Position,Adequate
809e8e7f6a44,594169D56D3F,My opinion is that you should change the election to the popular votes. ,Position,Adequate
e6612f5e5672,5942FB27D5C3,We should change the system were people can vote for there president not there state electors. ,Position,Adequate
0a2238dd9a10,5976F16FE9D2,"The use of driverless cars, or at least almost driverless cars, will be benificial to the future as less accidents will happen, preventing more casualties. 
",Position,Effective
c6816c96a163,5977CABF7057,Driverless cars can be very useful to people today. ,Position,Adequate
dda2973bcc41,5988A483AC88,i don't think you make kids do community services for a number of things. ,Position,Adequate
100e558b3df6,5991DAD0977F,really thier is no need for the Electoral College ,Position,Adequate
dc879501b8c2,599620A50158,I believe Policy 2 would be a better decision ,Position,Adequate
10c81606439f,59981B992996,Students would be benefit from being able to attend classes from home ,Position,Adequate
a4ee1b46edd5,59A565081D48,"I think that Ms. TEACHER_NAME

should let us have community service ",Position,Adequate
a43a75ccd064,59A71CF8491A,I think it's a good idea to put more control on the car and less for the driver that has to drive the car. ,Position,Adequate
d6794200f2ab,59DE92B483E3,Students should not be required to do community service because it's unfair for the students who don't want to clean or pick up trash ,Position,Effective
5dd68c01cfc5,5A4B52D6101D,I still don't believe aliens was the cause of this unique landform. ,Position,Adequate
040d81e2c6ea,5A510998E08B,I think that they shouldn't change to popular vote in the United States because the electoral college is more fair and plus they don't know the outcome of the election of the popular votes of the prsident of the United States. ,Position,Adequate
3115c9580e0a,5A91E373F462,"know that community service is a good thing to do but we also need to look out for ourselves. We have schoolwork that needs to be completed, extracurricular activities to do, and chores back home that need to be completed, we just wouldn't have enough time! ",Position,Effective
cdeb6d701c44,5AD3EAC6A195,"When this happens, distance learning could be utilized to continue covering the curriculum in a timely fashion. While distance learning has its benefits, it should only be used in extreme circumstances ",Position,Effective
2d90b28c7699,5AE4D1E1C5F6,I believe that the election for our president of the United States should be chosen by popular vote and not by some random people we don't know ,Position,Adequate
3319f097d08f,5AEDBC21EF30,I believe that choosing the president of the United States should be choosen by popular vote and not by the Electoral Collage ,Position,Adequate
8753dbf33ead,5B1604AE437E,I am in favor of changing the process in which America votes for its president; ,Position,Adequate
f999c54de4b9,5B225CED16B5,"when distance learning is applied to hard working students, it allows for significantly better results more consecutively, making it way more effective than the current system set in place. The reason for its better performance is because of two aspects: ",Position,Effective
